user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
bin257	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA3636;g__UBA3636;s__	N/A	N/A	N/A	N/A	N/A	GCA_002448475.1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__UBA3636;g__UBA3636;s__UBA3636 sp002448475	79.17	0.5	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__RFP12;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	18.63	11	0.8926019296469885	N/A
bin26	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	83.95	11	0.8577215466120542	N/A
bin255	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1776;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	26.69	11	0.9387198105502909	N/A
bin180	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1776;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	53.06	11	0.9039986211516804	N/A
bin632	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	15.67	11	0.8385407706553397	N/A
bin137	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__	N/A	N/A	N/A	N/A	N/A	GCA_900320095.1	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__UBA1732 sp900320095	86.79	0.78	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__	Placement	taxonomic classification fully defined by topology	N/A	74.42	11	0.9847861781954723	N/A
bin499	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__	N/A	N/A	N/A	N/A	N/A	GCA_900320095.1	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__UBA1732 sp900320095	88.25	0.53	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA1732;s__	Placement	taxonomic classification fully defined by topology	N/A	14.46	11	0.9798490930260282	N/A
bin560	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	Placement	taxonomic novelty determined using RED	N/A	11.67	11	0.8628518477745133	Genome domain questionable ( 12.5% Bacterial, 3.3% Archaeal)
bin57	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	Placement	taxonomic novelty determined using RED	N/A	84.72	11	0.8579702677531977	N/A
bin288	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__UBA11452;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	Placement	taxonomic novelty determined using RED	N/A	18.53	11	0.8876194816960864	N/A
bin289	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__UBA1829;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	47.78	11	0.7608859132151916	Genome has more than 18.3% of markers with multiple hits
bin313	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__UBA1407;f__UBA1407;g__UBA1407;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__UBA1407;f__UBA1407;g__;s__	Placement	taxonomic novelty determined using RED	N/A	37.5	11	0.9100774003424184	N/A
bin299	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__RUG369;s__	N/A	N/A	N/A	N/A	N/A	GCA_900318195.1	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__RUG369;s__RUG369 sp900318195	79.44	0.35	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__RUG369;s__	Placement	taxonomic classification fully defined by topology	GCA_900317365.1, s__RUG369 sp900317365, 95.0, 76.99, 0.25	25.36	11	0.9730818153109105	N/A
bin256	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Thermoguttaceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	26.51	11	0.7778296725276346	N/A
bin123	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1436;s__	Placement	taxonomic classification fully defined by topology	GCA_900315795.1, s__UBA1436 sp900315795, 95.0, 79.15, 0.42; GCA_900315845.1, s__UBA1436 sp900315845, 95.0, 79.11, 0.39; GCA_002309715.1, s__UBA1436 sp002309715, 95.0, 78.88, 0.4; GCA_900319885.1, s__UBA1436 sp900319885, 95.0, 78.6, 0.39; GCA_900319325.1, s__UBA1436 sp900319325, 95.0, 78.54, 0.29; GCF_002159705.1, s__UBA1436 sp002159705, 95.0, 78.41, 0.34; GCA_002329395.1, s__UBA1436 sp002329395, 95.0, 78.22, 0.31; GCA_900541355.1, s__UBA1436 sp900541355, 95.0, 78.06, 0.29; GCA_002432025.1, s__UBA1436 sp002432025, 95.0, 78.01, 0.29; GCA_900540405.1, s__UBA1436 sp900540405, 95.0, 77.95, 0.33	82.62	11	0.9615429095797414	N/A
bin56	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__	N/A	N/A	N/A	N/A	N/A	GCA_002311025.1	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__UBA1174 sp002311025	86.31	0.8	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__UBA1174;s__	Placement	taxonomic classification fully defined by topology	N/A	90.5	11	0.9828497529597474	N/A
bin115	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	90.87	11	0.8654248834724415	N/A
bin212	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	68.85	11	0.8622292563881916	N/A
bin346	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__	N/A	N/A	N/A	N/A	N/A	GCA_002448285.1	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__RUG658 sp002448285	88.78	0.66	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__	Placement	taxonomic classification fully defined by topology	GCA_900321055.1, s__RUG658 sp900321055, 95.0, 79.35, 0.48	47.98	11	0.9863132882488215	N/A
bin158	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__	N/A	N/A	N/A	N/A	N/A	GCA_002448285.1	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__RUG658 sp002448285	87.98	0.71	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__RUG658;s__	Placement	taxonomic classification fully defined by topology	GCA_900321055.1, s__RUG658 sp900321055, 95.0, 79.56, 0.55	71.65	11	0.9784509219963533	Genome has more than 19.2% of markers with multiple hits
bin324	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Elusimicrobiota;c__Endomicrobia;o__Endomicrobiales;f__Endomicrobiaceae;g__;s__	Placement	taxonomic novelty determined using RED	N/A	60.06	11	0.9091712577336861	Genome has more than 35.0% of markers with multiple hits
bin503	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	Placement	taxonomic classification fully defined by topology	N/A	11.57	11	0.9210469367234454	N/A
bin178	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_B;s__	Placement	taxonomic classification fully defined by topology	GCF_900063025.1, s__Campylobacter_B geochelonis, 95.0, 76.84, 0.32; GCF_000017585.1, s__Campylobacter_B hominis, 95.0, 76.63, 0.28; GCF_000788295.1, s__Campylobacter_B sputorum, 95.0, 76.55, 0.23; GCF_000374605.1, s__Campylobacter_B ureolyticus, 95.0, 76.07, 0.21; GCF_000413435.1, s__Campylobacter_B ureolyticus_A, 95.0, 75.82, 0.24	53.91	11	0.914307230141989	N/A
bin270	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__	N/A	N/A	N/A	N/A	N/A	GCA_002310035.1	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__UBA1177 sp002310035	85.81	0.63	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__	Placement	taxonomic classification fully defined by topology	GCA_002310995.1, s__UBA1177 sp002310995, 95.0, 84.27, 0.53; GCA_002309575.1, s__UBA1177 sp002309575, 95.0, 79.56, 0.27	66.63	11	0.9773497890969651	Genome has more than 10.8% of markers with multiple hits
bin185	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__	N/A	N/A	N/A	N/A	N/A	GCA_002310035.1	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__UBA1177 sp002310035	84.95	0.59	d__Bacteria;p__UBP6;c__UBA1177;o__UBA1177;f__UBA1177;g__UBA1177;s__	Placement	taxonomic classification fully defined by topology	GCA_002310995.1, s__UBA1177 sp002310995, 95.0, 83.63, 0.56; GCA_002309575.1, s__UBA1177 sp002309575, 95.0, 79.25, 0.26	64.42	11	0.9729366582975325	N/A
bin462	d__Bacteria;p__UBP6;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;;c__;o__;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	18.21	11	0.34205199261622604	N/A
bin358	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	Placement	taxonomic classification fully defined by topology	GCA_004554075.1, s__Treponema_D sp004554075, 95.0, 84.41, 0.28; GCF_000421345.1, s__Treponema_D bryantii_B, 95.0, 79.76, 0.31; GCF_900113965.1, s__Treponema_D bryantii_A, 95.0, 79.62, 0.28; GCF_900111035.1, s__Treponema_D bryantii_C, 95.0, 79.53, 0.3; GCA_002350445.1, s__Treponema_D sp002350445, 95.0, 77.13, 0.16	38.35	11	0.9765588422815248	Genome has more than 12.5% of markers with multiple hits
bin260	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	Placement	taxonomic classification fully defined by topology	GCA_004554075.1, s__Treponema_D sp004554075, 95.0, 84.7, 0.34; GCF_900111035.1, s__Treponema_D bryantii_C, 95.0, 81.83, 0.37; GCF_900113965.1, s__Treponema_D bryantii_A, 95.0, 81.69, 0.38; GCF_000421345.1, s__Treponema_D bryantii_B, 95.0, 81.25, 0.33; GCF_000619925.1, s__Treponema_D sp000619925, 95.0, 78.46, 0.21; GCA_002395155.1, s__Treponema_D sp002395155, 95.0, 78.3, 0.22; GCA_002350445.1, s__Treponema_D sp002350445, 95.0, 77.71, 0.22	26.45	11	0.9762207582773053	N/A
bin23	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__	Placement	taxonomic classification fully defined by topology	GCF_000421345.1, s__Treponema_D bryantii_B, 95.0, 79.59, 0.28; GCA_004554075.1, s__Treponema_D sp004554075, 95.0, 79.39, 0.27; GCF_900113965.1, s__Treponema_D bryantii_A, 95.0, 79.27, 0.3; GCF_900111035.1, s__Treponema_D bryantii_C, 95.0, 79.13, 0.28; GCA_900319625.1, s__Treponema_D sp900319625, 95.0, 78.71, 0.21; GCF_000260795.1, s__Treponema_D sp000260795, 95.0, 78.63, 0.23; GCF_000619925.1, s__Treponema_D sp000619925, 95.0, 78.54, 0.23; GCA_002350445.1, s__Treponema_D sp002350445, 95.0, 78.51, 0.24; GCA_002395155.1, s__Treponema_D sp002395155, 95.0, 78.35, 0.22	89.35	11	0.9550895108842298	N/A
bin181	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__;s__	Placement	taxonomic classification fully defined by topology	N/A	41.37	11	0.8239669076446773	N/A
bin401	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	N/A	N/A	N/A	N/A	N/A	GCA_003456855.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp003456855	78.56	0.2	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	Placement	taxonomic classification fully defined by topology	GCA_900321635.1, s__UBA9732 sp900321635, 95.0, 78.29, 0.25	26.65	11	0.9536851873628553	N/A
bin430	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	N/A	N/A	N/A	N/A	N/A	GCA_900321635.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp900321635	80.63	0.44	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	Placement	taxonomic classification fully defined by topology	GCA_003456855.1, s__UBA9732 sp003456855, 95.0, 79.38, 0.35; GCA_001940825.1, s__UBA9732 sp001940825, 95.0, 77.73, 0.25	12.52	11	0.9560484173937847	Genome domain questionable ( 14.2% Bacterial, 4.9% Archaeal)
bin535	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	Placement	taxonomic classification fully defined by topology	N/A	12.18	11	0.9500952739921334	N/A
bin111	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	N/A	N/A	N/A	N/A	N/A	GCA_900321635.1	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__UBA9732 sp900321635	80.12	0.4	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Sphaerochaetales;f__Sphaerochaetaceae;g__UBA9732;s__	Placement	taxonomic classification fully defined by topology	GCA_003456855.1, s__UBA9732 sp003456855, 95.0, 78.94, 0.3	79.84	11	0.9478416148265869	Genome has more than 12.5% of markers with multiple hits
bin210	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	38.04	11	0.5385953330616606	N/A
bin492	d__Bacteria;p__Dependentiae;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;;c__;o__;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	17.14	11	0.2864652002580457	N/A
bin508	d__Bacteria;p__UBP17;c__;o__;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;;c__;o__;f__;g__;s__	Placement	taxonomic novelty determined using RED	N/A	15.2	11	0.3733858782935145	N/A
bin110	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002350545.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__UBA2866 sp002350545	78.39	0.37	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	GCA_002371235.1, s__UBA2866 sp002371235, 95.0, 78.02, 0.24; GCF_004138395.1, s__UBA2866 sp004138395, 95.0, 77.52, 0.24; GCA_002363125.1, s__UBA2866 sp002363125, 95.0, 77.5, 0.32; GCA_002309075.1, s__UBA2866 sp002309075, 95.0, 77.07, 0.25	69.11	11	0.9761496495710121	N/A
bin153	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002350545.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__UBA2866 sp002350545	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	GCA_002363125.1, s__UBA2866 sp002363125, 95.0, 77.51, 0.2	57.9	11	0.9730538023473553	N/A
bin348	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	N/A	25.12	11	0.9740938812213872	N/A
bin199	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	GCF_004138395.1, s__UBA2866 sp004138395, 95.0, 77.38, 0.22; GCA_002363125.1, s__UBA2866 sp002363125, 95.0, 77.35, 0.22; GCA_002350545.1, s__UBA2866 sp002350545, 95.0, 77.31, 0.22; GCA_002309075.1, s__UBA2866 sp002309075, 95.0, 77.14, 0.19	54.82	11	0.9653880323301738	N/A
bin217	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002363125.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__UBA2866 sp002363125	78.78	0.52	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	GCF_004138395.1, s__UBA2866 sp004138395, 95.0, 79.62, 0.63; GCA_002350545.1, s__UBA2866 sp002350545, 95.0, 78.2, 0.38; GCA_002309075.1, s__UBA2866 sp002309075, 95.0, 78.16, 0.31; GCA_002371235.1, s__UBA2866 sp002371235, 95.0, 77.79, 0.27; GCA_002393165.1, s__UBA2866 sp002393165, 95.0, 77.22, 0.26	70.5	11	0.9767340319638854	Genome has more than 47.5% of markers with multiple hits
bin100	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	GCF_004138395.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__UBA2866 sp004138395	78.91	0.38	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	GCA_002371235.1, s__UBA2866 sp002371235, 95.0, 78.75, 0.21; GCA_002350545.1, s__UBA2866 sp002350545, 95.0, 78.22, 0.24; GCA_002363125.1, s__UBA2866 sp002363125, 95.0, 78.11, 0.44; GCA_002309075.1, s__UBA2866 sp002309075, 95.0, 77.49, 0.24; GCA_002393165.1, s__UBA2866 sp002393165, 95.0, 76.92, 0.15	69.6	11	0.9781085852083945	N/A
bin275	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002393165.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__UBA2866 sp002393165	77.69	0.2	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	GCA_002350545.1, s__UBA2866 sp002350545, 95.0, 77.25, 0.21; GCA_002309075.1, s__UBA2866 sp002309075, 95.0, 77.24, 0.21; GCA_002363125.1, s__UBA2866 sp002363125, 95.0, 77.13, 0.25	33.77	11	0.9712008443660362	N/A
bin91	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	GCA_002315165.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__UBA2866 sp002315165	77.5	0.23	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	N/A	67.12	11	0.9473302119006588	N/A
bin251	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2866;s__	Placement	taxonomic classification fully defined by topology	N/A	46.79	11	0.9383307010842183	N/A
bin334	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2834;s__	N/A	N/A	N/A	N/A	N/A	GCA_002363515.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2834;s__UBA2834 sp002363515	79.06	0.27	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2834;s__	Placement	taxonomic classification fully defined by topology	GCA_002371895.1, s__UBA2834 sp002371895, 95.0, 78.23, 0.21; GCA_002351365.1, s__UBA2834 sp002351365, 95.0, 76.89, 0.17	39.01	11	0.9842452485432938	Genome has more than 10.8% of markers with multiple hits
bin72	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__UBA3291;s__	N/A	N/A	N/A	N/A	N/A	GCA_002361595.1	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__UBA3291;s__UBA3291 sp002361595	83.51	0.63	d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__;s__	Placement	taxonomic novelty determined using RED	N/A	58.99	4	0.9791367294998368	N/A
